# ik    E (eV)      weight
    0.000000  -15.400000    0.014401
    0.000000  -15.375000    0.014661
    0.000000  -15.350000    0.014974
    0.000000  -15.325000    0.015338
    0.000000  -15.300000    0.015750
    0.000000  -15.275000    0.016211
    0.000000  -15.250000    0.016722
    0.000000  -15.225000    0.017286
    0.000000  -15.200000    0.017907
    0.000000  -15.175000    0.018589
    0.000000  -15.150000    0.019339
    0.000000  -15.125000    0.020166
    0.000000  -15.100000    0.021081
    0.000000  -15.075000    0.022100
    0.000000  -15.050000    0.023243
    0.000000  -15.025000    0.024538
    0.000000  -15.000000    0.026026
    0.000000  -14.975000    0.027764
    0.000000  -14.950000    0.029832
    0.000000  -14.925000    0.032320
    0.000000  -14.900000    0.035394
    0.000000  -14.875000    0.039429
    0.000000  -14.850000    0.045051
    0.000000  -14.825000    0.053183
    0.000000  -14.800000    0.064597
    0.000000  -14.775000    0.077866
    0.000000  -14.750000    0.090001
    0.000000  -14.725000    0.099408
    0.000000  -14.700000    0.098182
    0.000000  -14.675000    0.087496
    0.000000  -14.650000    0.078503
    0.000000  -14.625000    0.074566
    0.000000  -14.600000    0.074709
    0.000000  -14.575000    0.077890
    0.000000  -14.550000    0.083706
    0.000000  -14.525000    0.092334
    0.000000  -14.500000    0.104538
    0.000000  -14.475000    0.121847
    0.000000  -14.450000    0.146614
    0.000000  -14.425000    0.179534
    0.000000  -14.400000    0.210419
    0.000000  -14.375000    0.222128
    0.000000  -14.350000    0.225046
    0.000000  -14.325000    0.238355
    0.000000  -14.300000    0.268001
    0.000000  -14.275000    0.316607
    0.000000  -14.250000    0.389916
    0.000000  -14.225000    0.499633
    0.000000  -14.200000    0.667584
    0.000000  -14.175000    0.933550
    0.000000  -14.150000    1.365809
    0.000000  -14.125000    2.047411
    0.000000  -14.100000    2.897685
    0.000000  -14.075000    3.276395
    0.000000  -14.050000    2.708099
    0.000000  -14.025000    1.870747
    0.000000  -14.000000    1.259226
    0.000000  -13.975000    0.880496
    0.000000  -13.950000    0.649162
    0.000000  -13.925000    0.504511
    0.000000  -13.900000    0.411997
    0.000000  -13.875000    0.352590
    0.000000  -13.850000    0.315798
    0.000000  -13.825000    0.296005
    0.000000  -13.800000    0.290694
    0.000000  -13.775000    0.299763
    0.000000  -13.750000    0.325621
    0.000000  -13.725000    0.374156
    0.000000  -13.700000    0.457002
    0.000000  -13.675000    0.595846
    0.000000  -13.650000    0.827529
    0.000000  -13.625000    1.191546
    0.000000  -13.600000    1.616893
    0.000000  -13.575000    1.740533
    0.000000  -13.550000    1.402853
    0.000000  -13.525000    0.985583
    0.000000  -13.500000    0.694865
    0.000000  -13.475000    0.518426
    0.000000  -13.450000    0.413485
    0.000000  -13.425000    0.351559
    0.000000  -13.400000    0.316880
    0.000000  -13.375000    0.301169
    0.000000  -13.350000    0.300454
    0.000000  -13.325000    0.313537
    0.000000  -13.300000    0.341442
    0.000000  -13.275000    0.387594
    0.000000  -13.250000    0.458741
    0.000000  -13.225000    0.567023
    0.000000  -13.200000    0.733985
    0.000000  -13.175000    0.998407
    0.000000  -13.150000    1.429094
    0.000000  -13.125000    2.122957
    0.000000  -13.100000    3.071175
    0.000000  -13.075000    3.712202
    0.000000  -13.050000    3.283886
    0.000000  -13.025000    2.327882
    0.000000  -13.000000    1.564331
    0.000000  -12.975000    1.082719
    0.000000  -12.950000    0.789423
    0.000000  -12.925000    0.607834
    0.000000  -12.900000    0.493563
    0.000000  -12.875000    0.422546
    0.000000  -12.850000    0.382255
    0.000000  -12.825000    0.367208
    0.000000  -12.800000    0.377274
    0.000000  -12.775000    0.418030
    0.000000  -12.750000    0.503208
    0.000000  -12.725000    0.658814
    0.000000  -12.700000    0.919736
    0.000000  -12.675000    1.266569
    0.000000  -12.650000    1.454671
    0.000000  -12.625000    1.239575
    0.000000  -12.600000    0.874441
    0.000000  -12.575000    0.596383
    0.000000  -12.550000    0.420505
    0.000000  -12.525000    0.310649
    0.000000  -12.500000    0.239568
    0.000000  -12.475000    0.191505
    0.000000  -12.450000    0.157630
    0.000000  -12.425000    0.132880
    0.000000  -12.400000    0.114243
    0.000000  -12.375000    0.099858
    0.000000  -12.350000    0.088540
    0.000000  -12.325000    0.079515
    0.000000  -12.300000    0.072278
    0.000000  -12.275000    0.066513
    0.000000  -12.250000    0.062066
    0.000000  -12.225000    0.058951
    0.000000  -12.200000    0.057382
    0.000000  -12.175000    0.057678
    0.000000  -12.150000    0.059291
    0.000000  -12.125000    0.058798
    0.000000  -12.100000    0.053854
    0.000000  -12.075000    0.048038
    0.000000  -12.050000    0.043895
    0.000000  -12.025000    0.041546
    0.000000  -12.000000    0.040765
    0.000000  -11.975000    0.041583
    0.000000  -11.950000    0.044137
    0.000000  -11.925000    0.048232
    0.000000  -11.900000    0.054459
    0.000000  -11.875000    0.065059
    0.000000  -11.850000    0.077969
    0.000000  -11.825000    0.080268
    0.000000  -11.800000    0.066891
    0.000000  -11.775000    0.051262
    0.000000  -11.750000    0.040199
    0.000000  -11.725000    0.033140
    0.000000  -11.700000    0.028566
    0.000000  -11.675000    0.025475
    0.000000  -11.650000    0.023304
    0.000000  -11.625000    0.021748
    0.000000  -11.600000    0.020652
    0.000000  -11.575000    0.019965
    0.000000  -11.550000    0.019713
    0.000000  -11.525000    0.019961
    0.000000  -11.500000    0.020499
    0.000000  -11.475000    0.020345
    0.000000  -11.450000    0.019040
    0.000000  -11.425000    0.017596
    0.000000  -11.400000    0.016578
    0.000000  -11.375000    0.015965
    0.000000  -11.350000    0.015662
    0.000000  -11.325000    0.015621
    0.000000  -11.300000    0.015852
    0.000000  -11.275000    0.016417
    0.000000  -11.250000    0.017451
    0.000000  -11.225000    0.019202
    0.000000  -11.200000    0.022130
    0.000000  -11.175000    0.027051
    0.000000  -11.150000    0.035198
    0.000000  -11.125000    0.047029
    0.000000  -11.100000    0.056925
    0.000000  -11.075000    0.053678
    0.000000  -11.050000    0.041229
    0.000000  -11.025000    0.030296
    0.000000  -11.000000    0.023172
    0.000000  -10.975000    0.018736
    0.000000  -10.950000    0.015895
    0.000000  -10.925000    0.013992
    0.000000  -10.900000    0.012660
    0.000000  -10.875000    0.011692
    0.000000  -10.850000    0.010967
    0.000000  -10.825000    0.010413
    0.000000  -10.800000    0.009988
    0.000000  -10.775000    0.009668
    0.000000  -10.750000    0.009440
    0.000000  -10.725000    0.009283
    0.000000  -10.700000    0.009136
    0.000000  -10.675000    0.008978
    0.000000  -10.650000    0.008876
    0.000000  -10.625000    0.008882
    0.000000  -10.600000    0.009032
    0.000000  -10.575000    0.009393
    0.000000  -10.550000    0.010061
    0.000000  -10.525000    0.011015
    0.000000  -10.500000    0.011645
    0.000000  -10.475000    0.011208
    0.000000  -10.450000    0.010326
    0.000000  -10.425000    0.009730
    0.000000  -10.400000    0.009526
    0.000000  -10.375000    0.009664
    0.000000  -10.350000    0.010153
    0.000000  -10.325000    0.011099
    0.000000  -10.300000    0.012746
    0.000000  -10.275000    0.015535
    0.000000  -10.250000    0.019943
    0.000000  -10.225000    0.025123
    0.000000  -10.200000    0.026691
    0.000000  -10.175000    0.022698
    0.000000  -10.150000    0.017792
    0.000000  -10.125000    0.014534
    0.000000  -10.100000    0.012829
    0.000000  -10.075000    0.012073
    0.000000  -10.050000    0.011544
    0.000000  -10.025000    0.010996
    0.000000  -10.000000    0.010844
    0.000000   -9.975000    0.011384
    0.000000   -9.950000    0.012744
    0.000000   -9.925000    0.014520
    0.000000   -9.900000    0.014973
    0.000000   -9.875000    0.013363
    0.000000   -9.850000    0.011469
    0.000000   -9.825000    0.010248
    0.000000   -9.800000    0.009658
    0.000000   -9.775000    0.009531
    0.000000   -9.750000    0.009770
    0.000000   -9.725000    0.010348
    0.000000   -9.700000    0.011379
    0.000000   -9.675000    0.013155
    0.000000   -9.650000    0.016160
    0.000000   -9.625000    0.021099
    0.000000   -9.600000    0.028182
    0.000000   -9.575000    0.034471
    0.000000   -9.550000    0.034462
    0.000000   -9.525000    0.028207
    0.000000   -9.500000    0.021059
    0.000000   -9.475000    0.015983
    0.000000   -9.450000    0.012823
    0.000000   -9.425000    0.010868
    0.000000   -9.400000    0.009627
    0.000000   -9.375000    0.008818
    0.000000   -9.350000    0.008286
    0.000000   -9.325000    0.007940
    0.000000   -9.300000    0.007730
    0.000000   -9.275000    0.007627
    0.000000   -9.250000    0.007619
    0.000000   -9.225000    0.007702
    0.000000   -9.200000    0.007886
    0.000000   -9.175000    0.008192
    0.000000   -9.150000    0.008661
    0.000000   -9.125000    0.009363
    0.000000   -9.100000    0.010422
    0.000000   -9.075000    0.012057
    0.000000   -9.050000    0.014666
    0.000000   -9.025000    0.018921
    0.000000   -9.000000    0.025609
    0.000000   -8.975000    0.033781
    0.000000   -8.950000    0.037017
    0.000000   -8.925000    0.031219
    0.000000   -8.900000    0.023191
    0.000000   -8.875000    0.017414
    0.000000   -8.850000    0.013846
    0.000000   -8.825000    0.011663
    0.000000   -8.800000    0.010293
    0.000000   -8.775000    0.009407
    0.000000   -8.750000    0.008825
    0.000000   -8.725000    0.008441
    0.000000   -8.700000    0.008195
    0.000000   -8.675000    0.008051
    0.000000   -8.650000    0.007987
    0.000000   -8.625000    0.007994
    0.000000   -8.600000    0.008070
    0.000000   -8.575000    0.008222
    0.000000   -8.550000    0.008470
    0.000000   -8.525000    0.008839
    0.000000   -8.500000    0.009333
    0.000000   -8.475000    0.009945
    0.000000   -8.450000    0.010752
    0.000000   -8.425000    0.011681
    0.000000   -8.400000    0.012434
    0.000000   -8.375000    0.013296
    0.000000   -8.350000    0.014757
    0.000000   -8.325000    0.016234
    0.000000   -8.300000    0.016238
    0.000000   -8.275000    0.015203
    0.000000   -8.250000    0.014576
    0.000000   -8.225000    0.014764
    0.000000   -8.200000    0.015776
    0.000000   -8.175000    0.017742
    0.000000   -8.150000    0.021068
    0.000000   -8.125000    0.026574
    0.000000   -8.100000    0.035479
    0.000000   -8.075000    0.047838
    0.000000   -8.050000    0.056878
    0.000000   -8.025000    0.052325
    0.000000   -8.000000    0.040369
    0.000000   -7.975000    0.030729
    0.000000   -7.950000    0.024876
    0.000000   -7.925000    0.021672
    0.000000   -7.900000    0.020190
    0.000000   -7.875000    0.019994
    0.000000   -7.850000    0.021041
    0.000000   -7.825000    0.023629
    0.000000   -7.800000    0.028155
    0.000000   -7.775000    0.033562
    0.000000   -7.750000    0.035039
    0.000000   -7.725000    0.030678
    0.000000   -7.700000    0.025462
    0.000000   -7.675000    0.021958
    0.000000   -7.650000    0.019969
    0.000000   -7.625000    0.018936
    0.000000   -7.600000    0.018488
    0.000000   -7.575000    0.018418
    0.000000   -7.550000    0.018615
    0.000000   -7.525000    0.019017
    0.000000   -7.500000    0.019596
    0.000000   -7.475000    0.020341
    0.000000   -7.450000    0.021257
    0.000000   -7.425000    0.022364
    0.000000   -7.400000    0.023695
    0.000000   -7.375000    0.025310
    0.000000   -7.350000    0.027300
    0.000000   -7.325000    0.029816
    0.000000   -7.300000    0.033089
    0.000000   -7.275000    0.037466
    0.000000   -7.250000    0.043544
    0.000000   -7.225000    0.052449
    0.000000   -7.200000    0.065325
    0.000000   -7.175000    0.079566
    0.000000   -7.150000    0.084708
    0.000000   -7.125000    0.078495
    0.000000   -7.100000    0.071918
    0.000000   -7.075000    0.070130
    0.000000   -7.050000    0.073046
    0.000000   -7.025000    0.079816
    0.000000   -7.000000    0.089434
    0.000000   -6.975000    0.101268
    0.000000   -6.950000    0.117472
    0.000000   -6.925000    0.142437
    0.000000   -6.900000    0.181841
    0.000000   -6.875000    0.244990
    0.000000   -6.850000    0.345657
    0.000000   -6.825000    0.486697
    0.000000   -6.800000    0.598803
    0.000000   -6.775000    0.563194
    0.000000   -6.750000    0.438517
    0.000000   -6.725000    0.338258
    0.000000   -6.700000    0.283622
    0.000000   -6.675000    0.263529
    0.000000   -6.650000    0.269101
    0.000000   -6.625000    0.297774
    0.000000   -6.600000    0.352485
    0.000000   -6.575000    0.442771
    0.000000   -6.550000    0.589400
    0.000000   -6.525000    0.827917
    0.000000   -6.500000    1.207895
    0.000000   -6.475000    1.720363
    0.000000   -6.450000    2.048462
    0.000000   -6.425000    1.797976
    0.000000   -6.400000    1.286426
    0.000000   -6.375000    0.888288
    0.000000   -6.350000    0.643260
    0.000000   -6.325000    0.500959
    0.000000   -6.300000    0.421980
    0.000000   -6.275000    0.384799
    0.000000   -6.250000    0.379774
    0.000000   -6.225000    0.405397
    0.000000   -6.200000    0.467628
    0.000000   -6.175000    0.582245
    0.000000   -6.150000    0.780551
    0.000000   -6.125000    1.114873
    0.000000   -6.100000    1.628714
    0.000000   -6.075000    2.164329
    0.000000   -6.050000    2.196089
    0.000000   -6.025000    1.674233
    0.000000   -6.000000    1.130659
    0.000000   -5.975000    0.763636
    0.000000   -5.950000    0.536732
    0.000000   -5.925000    0.394548
    0.000000   -5.900000    0.301951
    0.000000   -5.875000    0.239193
    0.000000   -5.850000    0.195208
    0.000000   -5.825000    0.163661
    0.000000   -5.800000    0.140898
    0.000000   -5.775000    0.124849
    0.000000   -5.750000    0.114036
    0.000000   -5.725000    0.105659
    0.000000   -5.700000    0.096028
    0.000000   -5.675000    0.086374
    0.000000   -5.650000    0.079618
    0.000000   -5.625000    0.076587
    0.000000   -5.600000    0.077677
    0.000000   -5.575000    0.083630
    0.000000   -5.550000    0.092524
    0.000000   -5.525000    0.094086
    0.000000   -5.500000    0.082649
    0.000000   -5.475000    0.069223
    0.000000   -5.450000    0.060692
    0.000000   -5.425000    0.057024
    0.000000   -5.400000    0.056812
    0.000000   -5.375000    0.058313
    0.000000   -5.350000    0.057157
    0.000000   -5.325000    0.051945
    0.000000   -5.300000    0.047480
    0.000000   -5.275000    0.045860
    0.000000   -5.250000    0.044266
    0.000000   -5.225000    0.039494
    0.000000   -5.200000    0.033794
    0.000000   -5.175000    0.029468
    0.000000   -5.150000    0.026568
    0.000000   -5.125000    0.024656
    0.000000   -5.100000    0.023436
    0.000000   -5.075000    0.022754
    0.000000   -5.050000    0.022460
    0.000000   -5.025000    0.022350
    0.000000   -5.000000    0.022560
    0.000000   -4.975000    0.023551
    0.000000   -4.950000    0.025724
    0.000000   -4.925000    0.028967
    0.000000   -4.900000    0.031611
    0.000000   -4.875000    0.032650
    0.000000   -4.850000    0.033642
    0.000000   -4.825000    0.032916
    0.000000   -4.800000    0.028716
    0.000000   -4.775000    0.024067
    0.000000   -4.750000    0.020799
    0.000000   -4.725000    0.018756
    0.000000   -4.700000    0.017499
    0.000000   -4.675000    0.016737
    0.000000   -4.650000    0.016311
    0.000000   -4.625000    0.016140
    0.000000   -4.600000    0.016195
    0.000000   -4.575000    0.016484
    0.000000   -4.550000    0.017050
    0.000000   -4.525000    0.017992
    0.000000   -4.500000    0.019488
    0.000000   -4.475000    0.021848
    0.000000   -4.450000    0.025484
    0.000000   -4.425000    0.030352
    0.000000   -4.400000    0.034688
    0.000000   -4.375000    0.037591
    0.000000   -4.350000    0.042583
    0.000000   -4.325000    0.052910
    0.000000   -4.300000    0.067524
    0.000000   -4.275000    0.074969
    0.000000   -4.250000    0.065104
    0.000000   -4.225000    0.049563
    0.000000   -4.200000    0.038192
    0.000000   -4.175000    0.031430
    0.000000   -4.150000    0.027733
    0.000000   -4.125000    0.026021
    0.000000   -4.100000    0.025775
    0.000000   -4.075000    0.026869
    0.000000   -4.050000    0.029438
    0.000000   -4.025000    0.033616
    0.000000   -4.000000    0.039459
    0.000000   -3.975000    0.048382
    0.000000   -3.950000    0.063022
    0.000000   -3.925000    0.081857
    0.000000   -3.900000    0.090500
    0.000000   -3.875000    0.078385
    0.000000   -3.850000    0.060755
    0.000000   -3.825000    0.048724
    0.000000   -3.800000    0.042644
    0.000000   -3.775000    0.040999
    0.000000   -3.750000    0.043145
    0.000000   -3.725000    0.049574
    0.000000   -3.700000    0.061911
    0.000000   -3.675000    0.081703
    0.000000   -3.650000    0.103530
    0.000000   -3.625000    0.109807
    0.000000   -3.600000    0.100755
    0.000000   -3.575000    0.093780
    0.000000   -3.550000    0.086478
    0.000000   -3.525000    0.070858
    0.000000   -3.500000    0.054457
    0.000000   -3.475000    0.042968
    0.000000   -3.450000    0.035810
    0.000000   -3.425000    0.031413
    0.000000   -3.400000    0.028693
    0.000000   -3.375000    0.026950
    0.000000   -3.350000    0.025766
    0.000000   -3.325000    0.025013
    0.000000   -3.300000    0.024629
    0.000000   -3.275000    0.024535
    0.000000   -3.250000    0.024672
    0.000000   -3.225000    0.024998
    0.000000   -3.200000    0.025490
    0.000000   -3.175000    0.026133
    0.000000   -3.150000    0.026922
    0.000000   -3.125000    0.027855
    0.000000   -3.100000    0.028935
    0.000000   -3.075000    0.030171
    0.000000   -3.050000    0.031572
    0.000000   -3.025000    0.033155
    0.000000   -3.000000    0.034938
    0.000000   -2.975000    0.036947
    0.000000   -2.950000    0.039210
    0.000000   -2.925000    0.041765
    0.000000   -2.900000    0.044657
    0.000000   -2.875000    0.047942
    0.000000   -2.850000    0.051692
    0.000000   -2.825000    0.055996
    0.000000   -2.800000    0.060966
    0.000000   -2.775000    0.066751
    0.000000   -2.750000    0.073549
    0.000000   -2.725000    0.081624
    0.000000   -2.700000    0.091350
    0.000000   -2.675000    0.103266
    0.000000   -2.650000    0.118184
    0.000000   -2.625000    0.137376
    0.000000   -2.600000    0.162881
    0.000000   -2.575000    0.197758
    0.000000   -2.550000    0.245137
    0.000000   -2.525000    0.304928
    0.000000   -2.500000    0.371318
    0.000000   -2.475000    0.424843
    0.000000   -2.450000    0.464219
    0.000000   -2.425000    0.528219
    0.000000   -2.400000    0.646390
    0.000000   -2.375000    0.841526
    0.000000   -2.350000    1.147817
    0.000000   -2.325000    1.637107
    0.000000   -2.300000    2.430439
    0.000000   -2.275000    3.537163
    0.000000   -2.250000    4.331709
    0.000000   -2.225000    3.875509
    0.000000   -2.200000    2.743138
    0.000000   -2.175000    1.818345
    0.000000   -2.150000    1.229417
    0.000000   -2.125000    0.866762
    0.000000   -2.100000    0.637159
    0.000000   -2.075000    0.485716
    0.000000   -2.050000    0.381747
    0.000000   -2.025000    0.307798
    0.000000   -2.000000    0.253584
    0.000000   -1.975000    0.212803
    0.000000   -1.950000    0.181458
    0.000000   -1.925000    0.156924
    0.000000   -1.900000    0.137433
    0.000000   -1.875000    0.121759
    0.000000   -1.850000    0.109039
    0.000000   -1.825000    0.098653
    0.000000   -1.800000    0.090152
    0.000000   -1.775000    0.083211
    0.000000   -1.750000    0.077595
    0.000000   -1.725000    0.073146
    0.000000   -1.700000    0.069763
    0.000000   -1.675000    0.067408
    0.000000   -1.650000    0.066102
    0.000000   -1.625000    0.065940
    0.000000   -1.600000    0.067117
    0.000000   -1.575000    0.069975
    0.000000   -1.550000    0.075089
    0.000000   -1.525000    0.083428
    0.000000   -1.500000    0.096652
    0.000000   -1.475000    0.117691
    0.000000   -1.450000    0.151807
    0.000000   -1.425000    0.208171
    0.000000   -1.400000    0.299290
    0.000000   -1.375000    0.421853
    0.000000   -1.350000    0.497899
    0.000000   -1.325000    0.434170
    0.000000   -1.300000    0.308944
    0.000000   -1.275000    0.210946
    0.000000   -1.250000    0.148890
    0.000000   -1.225000    0.110420
    0.000000   -1.200000    0.085787
    0.000000   -1.175000    0.069320
    0.000000   -1.150000    0.057845
    0.000000   -1.125000    0.049552
    0.000000   -1.100000    0.043370
    0.000000   -1.075000    0.038639
    0.000000   -1.050000    0.034939
    0.000000   -1.025000    0.031993
    0.000000   -1.000000    0.029612
    0.000000   -0.975000    0.027668
    0.000000   -0.950000    0.026068
    0.000000   -0.925000    0.024748
    0.000000   -0.900000    0.023658
    0.000000   -0.875000    0.022753
    0.000000   -0.850000    0.021990
    0.000000   -0.825000    0.021358
    0.000000   -0.800000    0.020856
    0.000000   -0.775000    0.020479
    0.000000   -0.750000    0.020218
    0.000000   -0.725000    0.020070
    0.000000   -0.700000    0.020036
    0.000000   -0.675000    0.020120
    0.000000   -0.650000    0.020333
    0.000000   -0.625000    0.020688
    0.000000   -0.600000    0.021207
    0.000000   -0.575000    0.021921
    0.000000   -0.550000    0.022873
    0.000000   -0.525000    0.024124
    0.000000   -0.500000    0.025759
    0.000000   -0.475000    0.027907
    0.000000   -0.450000    0.030756
    0.000000   -0.425000    0.034597
    0.000000   -0.400000    0.039894
    0.000000   -0.375000    0.047412
    0.000000   -0.350000    0.058462
    0.000000   -0.325000    0.075369
    0.000000   -0.300000    0.102253
    0.000000   -0.275000    0.145600
    0.000000   -0.250000    0.209674
    0.000000   -0.225000    0.271349
    0.000000   -0.200000    0.268858
    0.000000   -0.175000    0.208526
    0.000000   -0.150000    0.151736
    0.000000   -0.125000    0.117175
    0.000000   -0.100000    0.100604
    0.000000   -0.075000    0.097440
    0.000000   -0.050000    0.106502
    0.000000   -0.025000    0.128528
    0.000000    0.000000    0.159386
    0.000000    0.025000    0.185989
    0.000000    0.050000    0.213089
    0.000000    0.075000    0.248638
    0.000000    0.100000    0.251878
    0.000000    0.125000    0.200490
    0.000000    0.150000    0.141338
    0.000000    0.175000    0.099866
    0.000000    0.200000    0.073893
    0.000000    0.225000    0.057523
    0.000000    0.250000    0.046817
    0.000000    0.275000    0.039532
    0.000000    0.300000    0.034396
    0.000000    0.325000    0.030670
    0.000000    0.350000    0.027904
    0.000000    0.375000    0.025818
    0.000000    0.400000    0.024226
    0.000000    0.425000    0.023005
    0.000000    0.450000    0.022072
    0.000000    0.475000    0.021365
    0.000000    0.500000    0.020841
    0.000000    0.525000    0.020471
    0.000000    0.550000    0.020230
    0.000000    0.575000    0.020102
    0.000000    0.600000    0.020075
    0.000000    0.625000    0.020139
    0.000000    0.650000    0.020290
    0.000000    0.675000    0.020522
    0.000000    0.700000    0.020834
    0.000000    0.725000    0.021225
    0.000000    0.750000    0.021698
    0.000000    0.775000    0.022255
    0.000000    0.800000    0.022900
    0.000000    0.825000    0.023639
    0.000000    0.850000    0.024481
    0.000000    0.875000    0.025436
    0.000000    0.900000    0.026517
    0.000000    0.925000    0.027741
    0.000000    0.950000    0.029127
    0.000000    0.975000    0.030703
    0.000000    1.000000    0.032502
    0.000000    1.025000    0.034567
    0.000000    1.050000    0.036956
    0.000000    1.075000    0.039747
