# ik    E (eV)      weight
    0.000000  -12.550000    0.003834
    0.000000  -12.500000    0.003679
    0.000000  -12.450000    0.003536
    0.000000  -12.400000    0.003403
    0.000000  -12.350000    0.003281
    0.000000  -12.300000    0.003167
    0.000000  -12.250000    0.003062
    0.000000  -12.200000    0.002965
    0.000000  -12.150000    0.002874
    0.000000  -12.100000    0.002790
    0.000000  -12.050000    0.002712
    0.000000  -12.000000    0.002639
    0.000000  -11.950000    0.002571
    0.000000  -11.900000    0.002508
    0.000000  -11.850000    0.002450
    0.000000  -11.800000    0.002395
    0.000000  -11.750000    0.002345
    0.000000  -11.700000    0.002298
    0.000000  -11.650000    0.002254
    0.000000  -11.600000    0.002214
    0.000000  -11.550000    0.002177
    0.000000  -11.500000    0.002143
    0.000000  -11.450000    0.002111
    0.000000  -11.400000    0.002083
    0.000000  -11.350000    0.002057
    0.000000  -11.300000    0.002033
    0.000000  -11.250000    0.002012
    0.000000  -11.200000    0.001993
    0.000000  -11.150000    0.001976
    0.000000  -11.100000    0.001961
    0.000000  -11.050000    0.001949
    0.000000  -11.000000    0.001939
    0.000000  -10.950000    0.001931
    0.000000  -10.900000    0.001925
    0.000000  -10.850000    0.001921
    0.000000  -10.800000    0.001919
    0.000000  -10.750000    0.001919
    0.000000  -10.700000    0.001921
    0.000000  -10.650000    0.001925
    0.000000  -10.600000    0.001932
    0.000000  -10.550000    0.001940
    0.000000  -10.500000    0.001951
    0.000000  -10.450000    0.001964
    0.000000  -10.400000    0.001979
    0.000000  -10.350000    0.001997
    0.000000  -10.300000    0.002018
    0.000000  -10.250000    0.002041
    0.000000  -10.200000    0.002066
    0.000000  -10.150000    0.002095
    0.000000  -10.100000    0.002127
    0.000000  -10.050000    0.002162
    0.000000  -10.000000    0.002200
    0.000000   -9.950000    0.002242
    0.000000   -9.900000    0.002288
    0.000000   -9.850000    0.002338
    0.000000   -9.800000    0.002393
    0.000000   -9.750000    0.002452
    0.000000   -9.700000    0.002516
    0.000000   -9.650000    0.002587
    0.000000   -9.600000    0.002663
    0.000000   -9.550000    0.002746
    0.000000   -9.500000    0.002836
    0.000000   -9.450000    0.002935
    0.000000   -9.400000    0.003042
    0.000000   -9.350000    0.003159
    0.000000   -9.300000    0.003287
    0.000000   -9.250000    0.003427
    0.000000   -9.200000    0.003581
    0.000000   -9.150000    0.003749
    0.000000   -9.100000    0.003935
    0.000000   -9.050000    0.004140
    0.000000   -9.000000    0.004366
    0.000000   -8.950000    0.004618
    0.000000   -8.900000    0.004897
    0.000000   -8.850000    0.005210
    0.000000   -8.800000    0.005560
    0.000000   -8.750000    0.005954
    0.000000   -8.700000    0.006400
    0.000000   -8.650000    0.006907
    0.000000   -8.600000    0.007486
    0.000000   -8.550000    0.008152
    0.000000   -8.500000    0.008921
    0.000000   -8.450000    0.009818
    0.000000   -8.400000    0.010872
    0.000000   -8.350000    0.012121
    0.000000   -8.300000    0.013617
    0.000000   -8.250000    0.015428
    0.000000   -8.200000    0.017649
    0.000000   -8.150000    0.020415
    0.000000   -8.100000    0.023919
    0.000000   -8.050000    0.028447
    0.000000   -8.000000    0.034440
    0.000000   -7.950000    0.042600
    0.000000   -7.900000    0.054109
    0.000000   -7.850000    0.071065
    0.000000   -7.800000    0.097492
    0.000000   -7.750000    0.141863
    0.000000   -7.700000    0.224401
    0.000000   -7.650000    0.402158
    0.000000   -7.600000    0.872790
    0.000000   -7.550000    2.283651
    0.000000   -7.500000    2.738160
    0.000000   -7.450000    1.077700
    0.000000   -7.400000    0.470783
    0.000000   -7.350000    0.253175
    0.000000   -7.300000    0.156279
    0.000000   -7.250000    0.105681
    0.000000   -7.200000    0.076164
    0.000000   -7.150000    0.057515
    0.000000   -7.100000    0.045008
    0.000000   -7.050000    0.036226
    0.000000   -7.000000    0.029829
    0.000000   -6.950000    0.025029
    0.000000   -6.900000    0.021338
    0.000000   -6.850000    0.018441
    0.000000   -6.800000    0.016126
    0.000000   -6.750000    0.014250
    0.000000   -6.700000    0.012708
    0.000000   -6.650000    0.011428
    0.000000   -6.600000    0.010354
    0.000000   -6.550000    0.009446
    0.000000   -6.500000    0.008672
    0.000000   -6.450000    0.008008
    0.000000   -6.400000    0.007435
    0.000000   -6.350000    0.006938
    0.000000   -6.300000    0.006506
    0.000000   -6.250000    0.006129
    0.000000   -6.200000    0.005798
    0.000000   -6.150000    0.005509
    0.000000   -6.100000    0.005255
    0.000000   -6.050000    0.005032
    0.000000   -6.000000    0.004836
    0.000000   -5.950000    0.004665
    0.000000   -5.900000    0.004517
    0.000000   -5.850000    0.004388
    0.000000   -5.800000    0.004278
    0.000000   -5.750000    0.004184
    0.000000   -5.700000    0.004106
    0.000000   -5.650000    0.004044
    0.000000   -5.600000    0.003995
    0.000000   -5.550000    0.003960
    0.000000   -5.500000    0.003937
    0.000000   -5.450000    0.003928
    0.000000   -5.400000    0.003932
    0.000000   -5.350000    0.003949
    0.000000   -5.300000    0.003979
    0.000000   -5.250000    0.004023
    0.000000   -5.200000    0.004081
    0.000000   -5.150000    0.004154
    0.000000   -5.100000    0.004243
    0.000000   -5.050000    0.004350
    0.000000   -5.000000    0.004476
    0.000000   -4.950000    0.004622
    0.000000   -4.900000    0.004792
    0.000000   -4.850000    0.004988
    0.000000   -4.800000    0.005213
    0.000000   -4.750000    0.005471
    0.000000   -4.700000    0.005768
    0.000000   -4.650000    0.006109
    0.000000   -4.600000    0.006502
    0.000000   -4.550000    0.006956
    0.000000   -4.500000    0.007482
    0.000000   -4.450000    0.008097
    0.000000   -4.400000    0.008817
    0.000000   -4.350000    0.009667
    0.000000   -4.300000    0.010679
    0.000000   -4.250000    0.011893
    0.000000   -4.200000    0.013367
    0.000000   -4.150000    0.015177
    0.000000   -4.100000    0.017432
    0.000000   -4.050000    0.020287
    0.000000   -4.000000    0.023972
    0.000000   -3.950000    0.028841
    0.000000   -3.900000    0.035452
    0.000000   -3.850000    0.044741
    0.000000   -3.800000    0.058356
    0.000000   -3.750000    0.079428
    0.000000   -3.700000    0.114469
    0.000000   -3.650000    0.178769
    0.000000   -3.600000    0.314527
    0.000000   -3.550000    0.664556
    0.000000   -3.500000    1.729221
    0.000000   -3.450000    2.471911
    0.000000   -3.400000    1.015875
    0.000000   -3.350000    0.431972
    0.000000   -3.300000    0.227798
    0.000000   -3.250000    0.138908
    0.000000   -3.200000    0.093206
    0.000000   -3.150000    0.066835
    0.000000   -3.100000    0.050305
    0.000000   -3.050000    0.039286
    0.000000   -3.000000    0.031584
    0.000000   -2.950000    0.025994
    0.000000   -2.900000    0.021812
    0.000000   -2.850000    0.018604
    0.000000   -2.800000    0.016090
    0.000000   -2.750000    0.014085
    0.000000   -2.700000    0.012462
    0.000000   -2.650000    0.011131
    0.000000   -2.600000    0.010026
    0.000000   -2.550000    0.009100
    0.000000   -2.500000    0.008317
    0.000000   -2.450000    0.007650
    0.000000   -2.400000    0.007079
    0.000000   -2.350000    0.006586
    0.000000   -2.300000    0.006159
    0.000000   -2.250000    0.005788
    0.000000   -2.200000    0.005465
    0.000000   -2.150000    0.005182
    0.000000   -2.100000    0.004934
    0.000000   -2.050000    0.004717
    0.000000   -2.000000    0.004527
    0.000000   -1.950000    0.004361
    0.000000   -1.900000    0.004216
    0.000000   -1.850000    0.004091
    0.000000   -1.800000    0.003983
    0.000000   -1.750000    0.003891
    0.000000   -1.700000    0.003815
    0.000000   -1.650000    0.003752
    0.000000   -1.600000    0.003702
    0.000000   -1.550000    0.003666
    0.000000   -1.500000    0.003641
    0.000000   -1.450000    0.003628
    0.000000   -1.400000    0.003627
    0.000000   -1.350000    0.003638
    0.000000   -1.300000    0.003662
    0.000000   -1.250000    0.003697
    0.000000   -1.200000    0.003746
    0.000000   -1.150000    0.003808
    0.000000   -1.100000    0.003884
    0.000000   -1.050000    0.003976
    0.000000   -1.000000    0.004085
    0.000000   -0.950000    0.004212
    0.000000   -0.900000    0.004359
    0.000000   -0.850000    0.004529
    0.000000   -0.800000    0.004725
    0.000000   -0.750000    0.004950
    0.000000   -0.700000    0.005207
    0.000000   -0.650000    0.005503
    0.000000   -0.600000    0.005843
    0.000000   -0.550000    0.006236
    0.000000   -0.500000    0.006689
    0.000000   -0.450000    0.007217
    0.000000   -0.400000    0.007832
    0.000000   -0.350000    0.008556
    0.000000   -0.300000    0.009412
    0.000000   -0.250000    0.010434
    0.000000   -0.200000    0.011665
    0.000000   -0.150000    0.013164
    0.000000   -0.100000    0.015014
    0.000000   -0.050000    0.017330
    0.000000    0.000000    0.020279
    0.000000    0.050000    0.024114
    0.000000    0.100000    0.029221
    0.000000    0.150000    0.036228
    0.000000    0.200000    0.046195
    0.000000    0.250000    0.061036
    0.000000    0.300000    0.084482
    0.000000    0.350000    0.124563
    0.000000    0.400000    0.201025
    0.000000    0.450000    0.371788
    0.000000    0.500000    0.844924
    0.000000    0.550000    2.162718
    0.000000    0.600000    1.889536
    0.000000    0.650000    0.722622
    0.000000    0.700000    0.330807
    0.000000    0.750000    0.183819
    0.000000    0.800000    0.115923
    0.000000    0.850000    0.079554
    0.000000    0.900000    0.057948
    0.000000    0.950000    0.044111
    0.000000    1.000000    0.034734
    0.000000    1.050000    0.028092
    0.000000    1.100000    0.023219
    0.000000    1.150000    0.019540
    0.000000    1.200000    0.016695
    0.000000    1.250000    0.014450
    0.000000    1.300000    0.012648
    0.000000    1.350000    0.011180
    0.000000    1.400000    0.009969
    0.000000    1.450000    0.008957
    0.000000    1.500000    0.008104
    0.000000    1.550000    0.007379
    0.000000    1.600000    0.006757
    0.000000    1.650000    0.006219
    0.000000    1.700000    0.005752
    0.000000    1.750000    0.005344
    0.000000    1.800000    0.004984
    0.000000    1.850000    0.004667
    0.000000    1.900000    0.004386
    0.000000    1.950000    0.004136
    0.000000    2.000000    0.003912
    0.000000    2.050000    0.003711
    0.000000    2.100000    0.003531
    0.000000    2.150000    0.003369
    0.000000    2.200000    0.003222
    0.000000    2.250000    0.003089
    0.000000    2.300000    0.002969
    0.000000    2.350000    0.002860
    0.000000    2.400000    0.002761
    0.000000    2.450000    0.002672
    0.000000    2.500000    0.002590
    0.000000    2.550000    0.002516
    0.000000    2.600000    0.002449
    0.000000    2.650000    0.002388
    0.000000    2.700000    0.002333
    0.000000    2.750000    0.002284
    0.000000    2.800000    0.002239
    0.000000    2.850000    0.002199
    0.000000    2.900000    0.002164
    0.000000    2.950000    0.002133
    0.000000    3.000000    0.002106
    0.000000    3.050000    0.002082
    0.000000    3.100000    0.002063
    0.000000    3.150000    0.002047
    0.000000    3.200000    0.002034
    0.000000    3.250000    0.002024
    0.000000    3.300000    0.002018
    0.000000    3.350000    0.002016
    0.000000    3.400000    0.002016
    0.000000    3.450000    0.002020
    0.000000    3.500000    0.002026
    0.000000    3.550000    0.002037
    0.000000    3.600000    0.002050
    0.000000    3.650000    0.002067
    0.000000    3.700000    0.002088
    0.000000    3.750000    0.002112
    0.000000    3.800000    0.002140
    0.000000    3.850000    0.002172
    0.000000    3.900000    0.002208
    0.000000    3.950000    0.002249
    0.000000    4.000000    0.002295
    0.000000    4.050000    0.002345
    0.000000    4.100000    0.002401
    0.000000    4.150000    0.002463
    0.000000    4.200000    0.002531
    0.000000    4.250000    0.002606
    0.000000    4.300000    0.002689
    0.000000    4.350000    0.002779
    0.000000    4.400000    0.002879
    0.000000    4.450000    0.002988
    0.000000    4.500000    0.003109
    0.000000    4.550000    0.003241
    0.000000    4.600000    0.003388
    0.000000    4.650000    0.003549
    0.000000    4.700000    0.003727
    0.000000    4.750000    0.003925
    0.000000    4.800000    0.004144
    0.000000    4.850000    0.004389
    0.000000    4.900000    0.004662
    0.000000    4.950000    0.004968
    0.000000    5.000000    0.005313
 
    0.035883  -21.000000    0.000511
    0.035883  -20.950000    0.000519
    0.035883  -20.900000    0.000527
    0.035883  -20.850000    0.000535
    0.035883  -20.800000    0.000543
    0.035883  -20.750000    0.000552
    0.035883  -20.700000    0.000560
    0.035883  -20.650000    0.000569
    0.035883  -20.600000    0.000578
    0.035883  -20.550000    0.000588
    0.035883  -20.500000    0.000597
    0.035883  -20.450000    0.000607
    0.035883  -20.400000    0.000618
    0.035883  -20.350000    0.000628
    0.035883  -20.300000    0.000639
    0.035883  -20.250000    0.000650
    0.035883  -20.200000    0.000661
    0.035883  -20.150000    0.000673
    0.035883  -20.100000    0.000685
    0.035883  -20.050000    0.000697
    0.035883  -20.000000    0.000710
    0.035883  -19.950000    0.000723
    0.035883  -19.900000    0.000737
    0.035883  -19.850000    0.000751
    0.035883  -19.800000    0.000765
    0.035883  -19.750000    0.000780
    0.035883  -19.700000    0.000795
    0.035883  -19.650000    0.000811
    0.035883  -19.600000    0.000827
    0.035883  -19.550000    0.000844
    0.035883  -19.500000    0.000862
    0.035883  -19.450000    0.000880
    0.035883  -19.400000    0.000898
    0.035883  -19.350000    0.000918
    0.035883  -19.300000    0.000938
    0.035883  -19.250000    0.000958
    0.035883  -19.200000    0.000980
    0.035883  -19.150000    0.001002
    0.035883  -19.100000    0.001025
    0.035883  -19.050000    0.001049
    0.035883  -19.000000    0.001074
    0.035883  -18.950000    0.001100
    0.035883  -18.900000    0.001126
    0.035883  -18.850000    0.001154
    0.035883  -18.800000    0.001183
    0.035883  -18.750000    0.001214
    0.035883  -18.700000    0.001245
    0.035883  -18.650000    0.001278
    0.035883  -18.600000    0.001312
    0.035883  -18.550000    0.001348
    0.035883  -18.500000    0.001385
    0.035883  -18.450000    0.001425
    0.035883  -18.400000    0.001465
    0.035883  -18.350000    0.001508
    0.035883  -18.300000    0.001553
    0.035883  -18.250000    0.001600
    0.035883  -18.200000    0.001650
    0.035883  -18.150000    0.001702
    0.035883  -18.100000    0.001756
    0.035883  -18.050000    0.001814
    0.035883  -18.000000    0.001874
    0.035883  -17.950000    0.001938
    0.035883  -17.900000    0.002006
    0.035883  -17.850000    0.002077
    0.035883  -17.800000    0.002153
    0.035883  -17.750000    0.002233
    0.035883  -17.700000    0.002318
    0.035883  -17.650000    0.002408
    0.035883  -17.600000    0.002505
    0.035883  -17.550000    0.002607
    0.035883  -17.500000    0.002717
    0.035883  -17.450000    0.002834
    0.035883  -17.400000    0.002959
    0.035883  -17.350000    0.003094
    0.035883  -17.300000    0.003238
    0.035883  -17.250000    0.003394
    0.035883  -17.200000    0.003562
    0.035883  -17.150000    0.003744
    0.035883  -17.100000    0.003942
    0.035883  -17.050000    0.004157
    0.035883  -17.000000    0.004391
    0.035883  -16.950000    0.004647
    0.035883  -16.900000    0.004928
    0.035883  -16.850000    0.005238
    0.035883  -16.800000    0.005580
    0.035883  -16.750000    0.005959
    0.035883  -16.700000    0.006382
    0.035883  -16.650000    0.006854
    0.035883  -16.600000    0.007386
    0.035883  -16.550000    0.007986
    0.035883  -16.500000    0.008669
    0.035883  -16.450000    0.009451
    0.035883  -16.400000    0.010351
    0.035883  -16.350000    0.011397
    0.035883  -16.300000    0.012623
    0.035883  -16.250000    0.014073
    0.035883  -16.200000    0.015808
    0.035883  -16.150000    0.017909
    0.035883  -16.100000    0.020490
    0.035883  -16.050000    0.023713
    0.035883  -16.000000    0.027815
    0.035883  -15.950000    0.033154
    0.035883  -15.900000    0.040292
    0.035883  -15.850000    0.050148
    0.035883  -15.800000    0.064316
    0.035883  -15.750000    0.085742
    0.035883  -15.700000    0.120365
    0.035883  -15.650000    0.181548
    0.035883  -15.600000    0.304149
    0.035883  -15.550000    0.598510
    0.035883  -15.500000    1.475006
    0.035883  -15.450000    3.080083
    0.035883  -15.400000    1.621131
    0.035883  -15.350000    0.646901
    0.035883  -15.300000    0.324490
    0.035883  -15.250000    0.193572
    0.035883  -15.200000    0.129809
    0.035883  -15.150000    0.094726
    0.035883  -15.100000    0.073837
    0.035883  -15.050000    0.060821
    0.035883  -15.000000    0.052612
    0.035883  -14.950000    0.047623
    0.035883  -14.900000    0.045020
    0.035883  -14.850000    0.044407
    0.035883  -14.800000    0.045695
    0.035883  -14.750000    0.049070
    0.035883  -14.700000    0.055056
    0.035883  -14.650000    0.064693
    0.035883  -14.600000    0.079955
    0.035883  -14.550000    0.104721
    0.035883  -14.500000    0.147237
    0.035883  -14.450000    0.227236
    0.035883  -14.400000    0.400386
    0.035883  -14.350000    0.859331
    0.035883  -14.300000    2.238439
    0.035883  -14.250000    2.713050
    0.035883  -14.200000    1.072509
    0.035883  -14.150000    0.469806
    0.035883  -14.100000    0.253855
    0.035883  -14.050000    0.157678
    0.035883  -14.000000    0.107388
    0.035883  -13.950000    0.077983
    0.035883  -13.900000    0.059344
    0.035883  -13.850000    0.046796
    0.035883  -13.800000    0.037942
    0.035883  -13.750000    0.031459
    0.035883  -13.700000    0.026565
    0.035883  -13.650000    0.022777
    0.035883  -13.600000    0.019782
    0.035883  -13.550000    0.017372
    0.035883  -13.500000    0.015402
    0.035883  -13.450000    0.013769
    0.035883  -13.400000    0.012400
    0.035883  -13.350000    0.011241
    0.035883  -13.300000    0.010249
    0.035883  -13.250000    0.009394
    0.035883  -13.200000    0.008652
    0.035883  -13.150000    0.008002
    0.035883  -13.100000    0.007431
    0.035883  -13.050000    0.006925
    0.035883  -13.000000    0.006476
    0.035883  -12.950000    0.006075
    0.035883  -12.900000    0.005715
    0.035883  -12.850000    0.005391
    0.035883  -12.800000    0.005098
    0.035883  -12.750000    0.004833
    0.035883  -12.700000    0.004591
    0.035883  -12.650000    0.004371
    0.035883  -12.600000    0.004170
    0.035883  -12.550000    0.003986
    0.035883  -12.500000    0.003817
    0.035883  -12.450000    0.003662
    0.035883  -12.400000    0.003519
    0.035883  -12.350000    0.003387
    0.035883  -12.300000    0.003265
    0.035883  -12.250000    0.003152
    0.035883  -12.200000    0.003047
    0.035883  -12.150000    0.002950
    0.035883  -12.100000    0.002860
    0.035883  -12.050000    0.002777
    0.035883  -12.000000    0.002699
    0.035883  -11.950000    0.002627
    0.035883  -11.900000    0.002560
    0.035883  -11.850000    0.002498
    0.035883  -11.800000    0.002440
    0.035883  -11.750000    0.002387
    0.035883  -11.700000    0.002337
    0.035883  -11.650000    0.002291
    0.035883  -11.600000    0.002248
    0.035883  -11.550000    0.002209
    0.035883  -11.500000    0.002173
    0.035883  -11.450000    0.002140
    0.035883  -11.400000    0.002109
    0.035883  -11.350000    0.002081
    0.035883  -11.300000    0.002056
    0.035883  -11.250000    0.002034
    0.035883  -11.200000    0.002013
    0.035883  -11.150000    0.001995
    0.035883  -11.100000    0.001980
    0.035883  -11.050000    0.001966
    0.035883  -11.000000    0.001955
    0.035883  -10.950000    0.001946
    0.035883  -10.900000    0.001939
    0.035883  -10.850000    0.001934
    0.035883  -10.800000    0.001931
    0.035883  -10.750000    0.001931
    0.035883  -10.700000    0.001932
    0.035883  -10.650000    0.001936
    0.035883  -10.600000    0.001941
    0.035883  -10.550000    0.001949
    0.035883  -10.500000    0.001959
    0.035883  -10.450000    0.001972
    0.035883  -10.400000    0.001987
    0.035883  -10.350000    0.002004
    0.035883  -10.300000    0.002024
    0.035883  -10.250000    0.002046
    0.035883  -10.200000    0.002072
    0.035883  -10.150000    0.002100
    0.035883  -10.100000    0.002131
    0.035883  -10.050000    0.002166
    0.035883  -10.000000    0.002203
    0.035883   -9.950000    0.002245
    0.035883   -9.900000    0.002290
    0.035883   -9.850000    0.002340
    0.035883   -9.800000    0.002394
    0.035883   -9.750000    0.002453
    0.035883   -9.700000    0.002517
    0.035883   -9.650000    0.002586
    0.035883   -9.600000    0.002662
    0.035883   -9.550000    0.002745
    0.035883   -9.500000    0.002834
    0.035883   -9.450000    0.002932
    0.035883   -9.400000    0.003039
    0.035883   -9.350000    0.003155
    0.035883   -9.300000    0.003282
    0.035883   -9.250000    0.003421
    0.035883   -9.200000    0.003573
    0.035883   -9.150000    0.003741
    0.035883   -9.100000    0.003925
    0.035883   -9.050000    0.004128
    0.035883   -9.000000    0.004353
    0.035883   -8.950000    0.004603
    0.035883   -8.900000    0.004880
    0.035883   -8.850000    0.005190
    0.035883   -8.800000    0.005538
    0.035883   -8.750000    0.005929
    0.035883   -8.700000    0.006371
    0.035883   -8.650000    0.006873
    0.035883   -8.600000    0.007446
    0.035883   -8.550000    0.008105
    0.035883   -8.500000    0.008867
    0.035883   -8.450000    0.009754
    0.035883   -8.400000    0.010796
    0.035883   -8.350000    0.012030
    0.035883   -8.300000    0.013506
    0.035883   -8.250000    0.015292
    0.035883   -8.200000    0.017482
    0.035883   -8.150000    0.020204
    0.035883   -8.100000    0.023649
    0.035883   -8.050000    0.028093
    0.035883   -8.000000    0.033965
    0.035883   -7.950000    0.041943
    0.035883   -7.900000    0.053164
    0.035883   -7.850000    0.069640
    0.035883   -7.800000    0.095206
    0.035883   -7.750000    0.137874
    0.035883   -7.700000    0.216584
    0.035883   -7.650000    0.384062
    0.035883   -7.600000    0.820437
    0.035883   -7.550000    2.142642
    0.035883   -7.500000    2.860112
    0.035883   -7.450000    1.152092
    0.035883   -7.400000    0.495039
    0.035883   -7.350000    0.263025
    0.035883   -7.300000    0.161096
    0.035883   -7.250000    0.108363
    0.035883   -7.200000    0.077802
    0.035883   -7.150000    0.058586
    0.035883   -7.100000    0.045747
    0.035883   -7.050000    0.036757
    0.035883   -7.000000    0.030224
    0.035883   -6.950000    0.025331
    0.035883   -6.900000    0.021574
    0.035883   -6.850000    0.018630
    0.035883   -6.800000    0.016280
    0.035883   -6.750000    0.014377
    0.035883   -6.700000    0.012816
    0.035883   -6.650000    0.011520
    0.035883   -6.600000    0.010434
    0.035883   -6.550000    0.009515
    0.035883   -6.500000    0.008733
    0.035883   -6.450000    0.008063
    0.035883   -6.400000    0.007484
    0.035883   -6.350000    0.006984
    0.035883   -6.300000    0.006548
    0.035883   -6.250000    0.006168
    0.035883   -6.200000    0.005835
    0.035883   -6.150000    0.005544
    0.035883   -6.100000    0.005289
    0.035883   -6.050000    0.005065
    0.035883   -6.000000    0.004869
    0.035883   -5.950000    0.004697
    0.035883   -5.900000    0.004549
    0.035883   -5.850000    0.004420
    0.035883   -5.800000    0.004310
    0.035883   -5.750000    0.004217
